Date,Open,High,Low,Close,Volume,Company
2016-08-19,644.4949889183044,662.3400015830994,640.9674873352051,658.1899857521057,8659200,GameStop
2016-08-22,664.0,666.0749683380127,648.6450047492981,652.7949810028076,6687600,GameStop
2016-08-23,664.6224746704102,677.9024620056152,660.4724984169006,665.8675031661987,11361200,GameStop
2016-08-24,666.6975221633911,672.5074968338013,656.115017414093,657.9824810028076,10861600,GameStop
2016-08-25,657.1525015830994,669.1875,649.0600142478943,667.3199968338013,24669200,GameStop
2016-08-26,627.0649857521057,633.0825047492981,595.3175110816956,596.3549952507019,57973600,GameStop
2016-08-29,596.5625,601.1274857521057,588.0550031661987,601.1274857521057,17622400,GameStop
2016-08-30,599.4674873352051,600.9199810028076,586.6025094985962,591.1674952507019,11436400,GameStop
2016-08-31,590.9599905014038,600.7125158309937,587.4324889183044,589.0924873352051,11312000,GameStop
2016-09-01,590.7524857521057,593.0349984169006,580.3774857521057,581.6225142478943,8379200,GameStop
2016-09-02,585.3574810028076,590.9599905014038,581.8300189971924,589.0924873352051,6760400,GameStop
2016-09-06,588.884982585907,594.9025015830994,586.1875,588.677517414093,7776400,GameStop
2016-09-07,581.6225142478943,585.7724905014038,578.7174873352051,583.697482585907,6064400,GameStop
2016-09-08,580.3774857521057,583.2825126647949,575.8125,576.4350142478943,6915200,GameStop
2016-09-09,579.7550110816956,581.6225142478943,563.7775015830994,563.9850063323975,9941600,GameStop
2016-09-12,568.134982585907,568.134982585907,557.1375079154968,561.0800189971924,14428000,GameStop
2016-09-13,559.2125158309937,568.3424873352051,556.3074889183044,560.0424952507019,11301600,GameStop
2016-09-14,573.322482585907,573.322482585907,559.0050110816956,560.8725142478943,7417200,GameStop
2016-09-15,557.759982585907,565.8525094985962,553.8175110816956,565.4375,8842000,GameStop
2016-09-16,564.6074810028076,565.6450047492981,558.1749920845032,562.1175031661987,7688000,GameStop
2016-09-19,568.3424873352051,584.7350063323975,568.3424873352051,578.9249920845032,13399200,GameStop
2016-09-20,582.6599984169006,584.7350063323975,573.322482585907,575.1899857521057,7460400,GameStop
2016-09-21,576.6425189971924,584.3199968338013,574.9824810028076,583.697482585907,6654800,GameStop
2016-09-22,587.0175189971924,590.3375158309937,578.7174873352051,586.6025094985962,7161200,GameStop
2016-09-23,585.9799952507019,593.0349984169006,584.9425110816956,584.9425110816956,5480800,GameStop
2016-09-26,583.2825126647949,585.1500158309937,573.5299873352051,573.5299873352051,4299600,GameStop
2016-09-27,573.7374920845032,576.0200047492981,565.8525094985962,569.1725063323975,5772000,GameStop
2016-09-28,569.5875158309937,578.0950126647949,564.4000158309937,570.4174952507019,4665600,GameStop
2016-09-29,570.625,573.9449968338013,562.947482585907,563.1549873352051,7032400,GameStop
2016-09-30,568.134982585907,574.7750158309937,565.4375,572.4925031661987,7155200,GameStop
2016-10-03,572.4925031661987,578.0950126647949,569.5875158309937,576.4350142478943,6501600,GameStop
2016-10-04,576.4350142478943,577.6800031661987,560.8725142478943,562.947482585907,9382800,GameStop
2016-10-05,565.8525094985962,570.2099905014038,559.2125158309937,564.4000158309937,7764400,GameStop
2016-10-06,561.9099984169006,562.3250079154968,545.7249841690063,553.6100063323975,14990000,GameStop
2016-10-07,556.0999841690063,558.7975063323975,549.2524857521057,553.6100063323975,8581600,GameStop
2016-10-10,556.9300031661987,563.1549873352051,552.9874920845032,556.7224984169006,6398400,GameStop
2016-10-11,556.5149936676025,557.3450126647949,539.7075047492981,540.5374841690063,8568800,GameStop
2016-10-12,542.4049873352051,549.0449810028076,539.5,541.990017414093,9787200,GameStop
2016-10-13,539.5,542.4049873352051,526.0125079154968,528.5024857521057,10721200,GameStop
2016-10-14,530.7849984169006,533.0675110816956,521.0325126647949,526.634982585907,12544400,GameStop
2016-10-17,525.3899936676025,530.5774936676025,511.4874920845032,512.5250158309937,21926000,GameStop
2016-10-18,518.1274857521057,521.0325126647949,514.1850142478943,515.0149936676025,8277600,GameStop
2016-10-19,516.259982585907,518.9575047492981,507.33751583099365,518.75,9329600,GameStop
2016-10-20,517.7125158309937,522.9000158309937,516.8824968338013,521.0325126647949,9061600,GameStop
2016-10-21,520.6175031661987,520.6175031661987,512.9399857521057,518.9575047492981,7012800,GameStop
2016-10-24,526.427517414093,526.427517414093,515.6375079154968,521.6549873352051,7494000,GameStop
2016-10-25,519.1650094985962,521.8624920845032,511.4874920845032,513.5625,7639600,GameStop
2016-10-26,513.1474905014038,522.6925110816956,505.2625079154968,513.9775094985962,13295600,GameStop
2016-10-27,515.4300031661987,516.8824968338013,495.7174873352051,497.7924952507019,10813600,GameStop
2016-10-28,497.7924952507019,502.5649857521057,491.56751108169556,495.9249920845032,7484400,GameStop
2016-10-31,496.96251583099365,501.73500633239746,493.0200047492981,499.03748416900635,8604800,GameStop
2016-11-01,498.2075047492981,498.2075047492981,483.88999366760254,488.86998891830444,9996800,GameStop
2016-11-02,427.24250316619873,446.9550189971924,417.0750079154968,434.29750633239746,54613200,GameStop
2016-11-03,430.9775094985962,434.09000158309937,425.7900094985962,432.22249841690063,22239600,GameStop
2016-11-04,431.3925189971924,440.3149857521057,427.6575126647949,430.1474905014038,12305600,GameStop
2016-11-07,435.75,446.7475142478943,430.5625,440.7299952507019,11527200,GameStop
2016-11-08,438.6549873352051,440.9375,432.8450126647949,433.88249683380127,7536000,GameStop
2016-11-09,427.24250316619873,448.4075126647949,425.375,446.7475142478943,6962000,GameStop
2016-11-10,451.5200047492981,467.2900094985962,450.4824810028076,453.802517414093,10095200,GameStop
2016-11-11,452.55748891830444,464.177517414093,446.125,463.13999366760254,8789600,GameStop
2016-11-14,465.63001108169556,483.2675189971924,464.7999920845032,477.0424952507019,8301600,GameStop
2016-11-15,475.79750633239746,477.0424952507019,460.44251108169556,469.9874920845032,8867200,GameStop
2016-11-16,467.4975142478943,480.98500633239746,465.63001108169556,478.49498891830444,6833200,GameStop
2016-11-17,483.68248891830444,487.625,477.4575047492981,486.7949810028076,4574000,GameStop
2016-11-18,484.927517414093,488.4550189971924,477.8725142478943,486.7949810028076,6716000,GameStop
2016-11-21,488.2475142478943,489.07749366760254,480.56999683380127,486.7949810028076,8942000,GameStop
2016-11-22,491.56751108169556,502.3574810028076,489.7000079154968,500.2825126647949,14966800,GameStop
2016-11-23,514.1850142478943,548.0074968338013,511.2799873352051,540.7449889183044,37507200,GameStop
2016-11-25,542.4049873352051,549.6674952507019,534.9350142478943,535.7649936676025,9253200,GameStop
2016-11-28,539.5,539.5,513.7700047492981,521.8624920845032,11262800,GameStop
2016-11-29,515.6375079154968,519.3725142478943,505.2625079154968,508.1674952507019,9284400,GameStop
2016-11-30,507.5449810028076,515.4300031661987,503.1875,512.3175110816956,12769200,GameStop
2016-12-01,511.69499683380127,519.1650094985962,507.33751583099365,511.2799873352051,5762800,GameStop
2016-12-02,510.6575126647949,515.2224984169006,500.697482585907,503.6025094985962,6291200,GameStop
2016-12-05,507.13001108169556,516.259982585907,503.6025094985962,508.7900094985962,9341200,GameStop
2016-12-06,511.4874920845032,517.2975063323975,510.24250316619873,516.4674873352051,6032000,GameStop
2016-12-07,522.2775015830994,541.7825126647949,522.0699968338013,538.2550110816956,11197200,GameStop
2016-12-08,539.5,543.2350063323975,529.9550189971924,538.8774857521057,12400800,GameStop
2016-12-09,537.4249920845032,546.3474984169006,534.7275094985962,539.9150094985962,9806800,GameStop
2016-12-12,540.7449889183044,549.2524857521057,534.7275094985962,548.2150015830994,8584800,GameStop
2016-12-13,550.0825047492981,557.1375079154968,546.3474984169006,547.5924873352051,9597200,GameStop
2016-12-14,546.5550031661987,548.2150015830994,522.6925110816956,524.5600142478943,9493200,GameStop
2016-12-15,524.3525094985962,533.4824810028076,520.8250079154968,525.8050031661987,7859200,GameStop
2016-12-16,526.0125079154968,532.8600063323975,524.7675189971924,527.4650015830994,13533200,GameStop
2016-12-19,527.2574968338013,537.6324968338013,527.2574968338013,537.4249920845032,5266800,GameStop
2016-12-20,536.5950126647949,542.8199968338013,536.1800031661987,541.990017414093,4126800,GameStop
2016-12-21,540.9524936676025,550.7050189971924,536.3875079154968,547.5924873352051,7517600,GameStop
2016-12-22,547.177517414093,547.177517414093,519.5800189971924,519.9949889183044,9186000,GameStop
2016-12-23,530.3699889183044,539.7075047492981,525.3899936676025,527.2574968338013,7910400,GameStop
2016-12-27,527.2574968338013,539.5,527.0499920845032,538.4625158309937,6384400,GameStop
2016-12-28,535.1425189971924,538.4625158309937,520.4099984169006,524.3525094985962,6864400,GameStop
2016-12-29,523.7299952507019,534.5200047492981,523.7299952507019,525.8050031661987,6859200,GameStop
2016-12-30,527.4650015830994,534.3125,523.3149857521057,524.1450047492981,6991200,GameStop
2017-01-03,527.8800110816956,528.5024857521057,519.1650094985962,526.427517414093,7765600,GameStop
2017-01-04,530.7849984169006,540.5374841690063,530.7849984169006,537.8400015830994,8977200,GameStop
2017-01-05,530.3699889183044,530.3699889183044,516.6749920845032,518.75,12150800,GameStop
2017-01-06,521.8624920845032,522.2775015830994,508.375,508.7900094985962,9334400,GameStop
2017-01-09,510.4500079154968,511.69499683380127,504.84749841690063,508.1674952507019,6586800,GameStop
2017-01-10,508.7900094985962,520.8250079154968,507.13001108169556,511.2799873352051,8972400,GameStop
2017-01-11,513.3549952507019,521.447482585907,508.375,510.6575126647949,10173600,GameStop
2017-01-12,510.6575126647949,517.5050110816956,510.03499841690063,512.9399857521057,10572800,GameStop
2017-01-13,462.5175189971924,481.19251108169556,462.1025094985962,471.6474905014038,59295600,GameStop
2017-01-17,471.8549952507019,492.8125,470.61000633239746,484.30500316619873,19933600,GameStop
2017-01-18,483.47498416900635,490.115017414093,475.1749920845032,487.4174952507019,8723600,GameStop
2017-01-19,488.2475142478943,491.56751108169556,480.98500633239746,483.68248891830444,8009600,GameStop
2017-01-20,486.7949810028076,490.322482585907,484.09749841690063,489.28499841690063,10264400,GameStop
2017-01-23,491.15250158309937,498.0,486.58751583099365,496.54750633239746,8745200,GameStop
2017-01-24,496.75501108169556,501.1124920845032,492.1899857521057,495.302517414093,11402400,GameStop
2017-01-25,498.0,502.5649857521057,496.54750633239746,501.52750158309937,7550800,GameStop
2017-01-26,503.1875,512.3175110816956,500.490017414093,502.5649857521057,12641200,GameStop
2017-01-27,503.8100142478943,508.375,497.1699810028076,504.43248891830444,10677600,GameStop
2017-01-30,500.490017414093,502.7724905014038,494.8875079154968,501.73500633239746,6925200,GameStop
2017-01-31,497.5849905014038,509.2050189971924,495.0950126647949,508.1674952507019,6387600,GameStop
2017-02-01,508.1674952507019,511.2799873352051,499.65999841690063,504.22498416900635,7011600,GameStop
2017-02-02,506.0924873352051,510.03499841690063,503.6025094985962,505.884982585907,6607200,GameStop
2017-02-03,505.2625079154968,516.6749920845032,503.8100142478943,513.3549952507019,8970800,GameStop
2017-02-06,513.3549952507019,517.7125158309937,508.7900094985962,512.1100063323975,6818400,GameStop
2017-02-07,512.5250158309937,518.75,508.5825047492981,511.072482585907,8718400,GameStop
2017-02-08,510.24250316619873,515.8450126647949,509.2050189971924,514.3925189971924,5553600,GameStop
2017-02-09,514.3925189971924,527.0499920845032,513.5625,526.8424873352051,5953200,GameStop
2017-02-10,529.5400094985962,534.3125,524.7675189971924,532.4449968338013,6084000,GameStop
2017-02-13,534.3125,536.3875079154968,524.9749841690063,526.427517414093,5883200,GameStop
2017-02-14,524.3525094985962,536.802517414093,523.9375,534.1049952507019,6170800,GameStop
2017-02-15,534.3125,541.1599984169006,529.9550189971924,534.9350142478943,8586800,GameStop
2017-02-16,533.2750158309937,537.009982585907,524.9749841690063,527.4650015830994,7183200,GameStop
2017-02-17,526.427517414093,531.4075126647949,524.7675189971924,530.5774936676025,4966800,GameStop
2017-02-21,536.1800031661987,544.6875,534.3125,544.0649857521057,10881200,GameStop
2017-02-22,543.6500158309937,545.7249841690063,539.9150094985962,544.8950047492981,5510800,GameStop
2017-02-23,546.1399936676025,546.5550031661987,529.5400094985962,530.3699889183044,9848800,GameStop
2017-02-24,530.1624841690063,549.875,528.0875158309937,545.3100142478943,7966800,GameStop
2017-02-27,543.8574810028076,553.6100063323975,532.8600063323975,550.2900094985962,9205200,GameStop
2017-02-28,546.3474984169006,546.3474984169006,489.07749366760254,507.13001108169556,31031600,GameStop
2017-03-01,509.82749366760254,517.2975063323975,503.8100142478943,507.9599905014038,13366000,GameStop
2017-03-02,507.7524857521057,520.8250079154968,507.33751583099365,518.3349905014038,9901600,GameStop
2017-03-03,519.9949889183044,525.3899936676025,518.9575047492981,524.5600142478943,7311600,GameStop
2017-03-06,524.5600142478943,524.9749841690063,512.7324810028076,516.8824968338013,9102400,GameStop
2017-03-07,514.3925189971924,516.052517414093,506.71500158309937,511.90250158309937,9258400,GameStop
2017-03-08,513.5625,522.2775015830994,510.6575126647949,518.75,9521600,GameStop
2017-03-09,518.75,523.7299952507019,515.0149936676025,518.75,9594800,GameStop
2017-03-10,512.5250158309937,524.9749841690063,511.072482585907,522.4850063323975,12197600,GameStop
2017-03-13,513.9775094985962,514.5999841690063,500.2825126647949,501.94251108169556,15760400,GameStop
2017-03-14,501.73500633239746,511.2799873352051,498.0,509.61998891830444,7399200,GameStop
2017-03-15,511.69499683380127,514.1850142478943,504.22498416900635,511.90250158309937,11586000,GameStop
2017-03-16,510.24250316619873,510.4500079154968,498.8300189971924,503.3950047492981,12534000,GameStop
2017-03-17,504.0175189971924,511.90250158309937,502.15001583099365,511.2799873352051,21716400,GameStop
2017-03-20,511.69499683380127,515.4300031661987,493.0200047492981,495.509982585907,16464800,GameStop
2017-03-21,498.6225142478943,500.9049873352051,485.75749683380127,498.2075047492981,11402000,GameStop
2017-03-22,498.4150094985962,500.2825126647949,493.0200047492981,499.86750316619873,8168000,GameStop
2017-03-23,501.1124920845032,507.13001108169556,493.84998416900635,497.1699810028076,18648800,GameStop
2017-03-24,443.427517414093,447.36998891830444,428.69499683380127,429.52501583099365,63778400,GameStop
2017-03-27,421.84749841690063,437.61750316619873,419.9799952507019,432.6375079154968,27849200,GameStop
2017-03-28,433.259982585907,451.9350142478943,430.1474905014038,450.6899857521057,17114400,GameStop
2017-03-29,451.9350142478943,459.4049873352051,447.57749366760254,455.46251583099365,13033200,GameStop
2017-03-30,454.4249920845032,466.6674952507019,453.5950126647949,466.0449810028076,8888000,GameStop
2017-03-31,466.0449810028076,471.8549952507019,464.177517414093,467.91248416900635,11736800,GameStop
2017-04-03,467.2900094985962,469.365017414093,454.84000158309937,456.5,10836400,GameStop
2017-04-04,455.25501108169556,460.8574810028076,451.1049952507019,456.0849905014038,8948000,GameStop
2017-04-05,460.44251108169556,462.5175189971924,451.1049952507019,451.5200047492981,8675600,GameStop
2017-04-06,455.6699810028076,460.02750158309937,451.1049952507019,453.18000316619873,13184800,GameStop
2017-04-07,452.76499366760254,456.9150094985962,447.78499841690063,449.44499683380127,15018000,GameStop
2017-04-10,448.2000079154968,458.990017414093,447.36998891830444,454.009982585907,9381200,GameStop
2017-04-11,452.34998416900635,459.6124920845032,449.86000633239746,458.7825126647949,10873600,GameStop
2017-04-12,460.23500633239746,460.23500633239746,453.802517414093,457.95249366760254,7532400,GameStop
2017-04-13,457.74498891830444,465.63001108169556,456.0849905014038,464.384982585907,14654400,GameStop
2017-04-17,465.83751583099365,476.21251583099365,464.7999920845032,474.9674873352051,14218000,GameStop
2017-04-18,473.93000316619873,476.8349905014038,469.1575126647949,473.93000316619873,7945200,GameStop
2017-04-19,475.59000158309937,479.947482585907,472.2700047492981,472.6850142478943,6722000,GameStop
2017-04-20,476.21251583099365,486.17250633239746,476.21251583099365,481.19251108169556,7626400,GameStop
2017-04-21,482.2299952507019,482.8525094985962,476.00501108169556,481.19251108169556,7064800,GameStop
2017-04-24,485.5499920845032,487.4174952507019,476.4199810028076,481.8149857521057,10865600,GameStop
2017-04-25,483.88999366760254,487.4174952507019,479.3250079154968,485.5499920845032,5766800,GameStop
2017-04-26,485.96500158309937,497.5849905014038,483.68248891830444,490.7374920845032,8846400,GameStop
2017-04-27,491.15250158309937,491.9824810028076,478.0800189971924,479.3250079154968,11881200,GameStop
2017-04-28,479.11750316619873,479.11750316619873,466.2524857521057,470.81751108169556,12417200,GameStop
2017-05-01,472.4775094985962,482.2299952507019,468.11998891830444,472.6850142478943,10979200,GameStop
2017-05-02,473.72249841690063,488.66248416900635,471.8549952507019,486.38001108169556,7152800,GameStop
2017-05-03,486.7949810028076,498.0,485.134982585907,497.3774857521057,12509200,GameStop
2017-05-04,497.5849905014038,500.9049873352051,488.2475142478943,489.07749366760254,5856000,GameStop
2017-05-05,491.77501583099365,498.2075047492981,489.28499841690063,498.0,4682400,GameStop
2017-05-08,498.0,507.7524857521057,494.68000316619873,505.884982585907,8862800,GameStop
2017-05-09,504.84749841690063,513.3549952507019,499.86750316619873,508.1674952507019,7800000,GameStop
2017-05-10,509.2050189971924,521.447482585907,507.13001108169556,517.7125158309937,9637200,GameStop
2017-05-11,521.0325126647949,525.1824889183044,502.9799952507019,505.2625079154968,12190800,GameStop
2017-05-12,503.8100142478943,505.2625079154968,493.4350142478943,498.6225142478943,7281200,GameStop
2017-05-15,500.9049873352051,512.1100063323975,500.0750079154968,505.4700126647949,8557600,GameStop
2017-05-16,504.84749841690063,508.5825047492981,495.9249920845032,507.7524857521057,8138800,GameStop
2017-05-17,507.7524857521057,507.7524857521057,492.8125,494.68000316619873,8830800,GameStop
2017-05-18,496.75501108169556,499.03748416900635,488.0400094985962,493.4350142478943,6992800,GameStop
2017-05-19,493.84998416900635,504.43248891830444,489.28499841690063,502.5649857521057,10678400,GameStop
2017-05-22,505.2625079154968,510.4500079154968,498.8300189971924,499.03748416900635,9823600,GameStop
2017-05-23,505.677517414093,505.677517414093,469.572482585907,470.19499683380127,22539200,GameStop
2017-05-24,469.1575126647949,474.552517414093,465.42250633239746,471.2324810028076,9792400,GameStop
2017-05-25,489.7000079154968,491.15250158309937,471.6474905014038,490.115017414093,30954000,GameStop
2017-05-26,458.990017414093,465.00749683380127,440.9375,461.0649857521057,56848000,GameStop
2017-05-30,460.23500633239746,475.79750633239746,460.02750158309937,468.32749366760254,22719600,GameStop
2017-05-31,469.7799873352051,471.02501583099365,454.2174873352051,459.4049873352051,21626000,GameStop
2017-06-01,459.6124920845032,476.4199810028076,458.7825126647949,472.6850142478943,14764000,GameStop
2017-06-02,471.6474905014038,472.6850142478943,463.7625079154968,470.40250158309937,9402000,GameStop
2017-06-05,461.6875,468.32749366760254,455.6699810028076,466.4599905014038,7822800,GameStop
2017-06-06,461.6875,463.9700126647949,454.2174873352051,454.4249920845032,12421600,GameStop
2017-06-07,455.6699810028076,460.8574810028076,452.97249841690063,457.3300189971924,8619200,GameStop
2017-06-08,459.6124920845032,465.42250633239746,442.59749841690063,443.427517414093,14475200,GameStop
2017-06-09,442.59749841690063,458.36750316619873,441.97498416900635,456.7075047492981,11822800,GameStop
2017-06-12,455.25501108169556,459.6124920845032,447.99250316619873,450.4824810028076,13127600,GameStop
2017-06-13,451.9350142478943,460.02750158309937,447.57749366760254,456.0849905014038,7673600,GameStop
2017-06-14,455.6699810028076,455.6699810028076,440.9375,448.822482585907,9924400,GameStop
2017-06-15,446.5400094985962,449.2374920845032,438.6549873352051,440.3149857521057,9284400,GameStop
2017-06-16,438.240017414093,439.27750158309937,425.375,427.24250316619873,14732000,GameStop
2017-06-19,428.4874920845032,435.1274857521057,422.2625079154968,431.59998416900635,8533600,GameStop
2017-06-20,429.9399857521057,431.1850142478943,424.7524857521057,428.2799873352051,7184800,GameStop
2017-06-21,428.69499683380127,434.71251583099365,421.0175189971924,424.5449810028076,8776800,GameStop
2017-06-22,425.1674952507019,431.3925189971924,424.13001108169556,426.2050189971924,16845600,GameStop
2017-06-23,424.7524857521057,428.69499683380127,420.3950047492981,428.4874920845032,6991200,GameStop
2017-06-26,428.90250158309937,439.27750158309937,428.69499683380127,438.447482585907,9228800,GameStop
2017-06-27,437.20249366760254,446.125,436.5800189971924,443.634982585907,6988800,GameStop
2017-06-28,446.125,451.5200047492981,444.67250633239746,446.3325047492981,12645600,GameStop
2017-06-29,447.36998891830444,451.9350142478943,441.5600142478943,448.4075126647949,6932800,GameStop
2017-06-30,451.3125,452.34998416900635,443.8424873352051,448.4075126647949,4604400,GameStop
2017-07-03,451.7275094985962,456.5,447.36998891830444,448.2000079154968,5637600,GameStop
2017-07-05,447.36998891830444,450.4824810028076,443.634982585907,446.3325047492981,10736800,GameStop
2017-07-06,443.427517414093,446.9550189971924,437.20249366760254,438.240017414093,6033200,GameStop
2017-07-07,438.8624920845032,441.5600142478943,432.8450126647949,433.88249683380127,7423600,GameStop
2017-07-10,433.4674873352051,436.1650094985962,431.3925189971924,433.4674873352051,6586000,GameStop
2017-07-11,434.9199810028076,437.20249366760254,431.80748891830444,434.9199810028076,4670800,GameStop
2017-07-12,438.8624920845032,441.1450047492981,435.3349905014038,435.5424952507019,4348000,GameStop
2017-07-13,440.7299952507019,444.67250633239746,436.5800189971924,439.06999683380127,6997600,GameStop
2017-07-14,440.9375,442.38999366760254,435.1274857521057,436.1650094985962,4919600,GameStop
2017-07-17,436.3725142478943,447.78499841690063,435.3349905014038,441.5600142478943,6917200,GameStop
2017-07-18,443.634982585907,443.8424873352051,435.3349905014038,437.61750316619873,4412800,GameStop
2017-07-19,438.8624920845032,445.5024857521057,436.99498891830444,443.0125079154968,3891600,GameStop
2017-07-20,441.97498416900635,442.80500316619873,437.8250079154968,437.8250079154968,7422800,GameStop
2017-07-21,438.6549873352051,439.48500633239746,429.9399857521057,431.1850142478943,14301600,GameStop
2017-07-24,429.52501583099365,435.75,428.4874920845032,431.59998416900635,6337200,GameStop
2017-07-25,435.5424952507019,443.427517414093,434.50501108169556,441.1450047492981,8422000,GameStop
2017-07-26,441.5600142478943,442.59749841690063,434.71251583099365,436.5800189971924,7079600,GameStop
2017-07-27,437.61750316619873,451.5200047492981,436.3725142478943,450.27501583099365,15353600,GameStop
2017-07-28,449.0299873352051,450.8974905014038,444.0499920845032,446.125,4938800,GameStop
2017-07-31,447.16248416900635,451.5200047492981,444.25749683380127,450.06751108169556,5477600,GameStop
2017-08-01,450.06751108169556,450.06751108169556,438.6549873352051,443.2200126647949,12236400,GameStop
2017-08-02,442.38999366760254,448.615017414093,441.3525094985962,443.634982585907,4464400,GameStop
2017-08-03,442.38999366760254,452.76499366760254,442.38999366760254,449.44499683380127,4191600,GameStop
2017-08-04,451.9350142478943,458.7825126647949,450.06751108169556,455.04750633239746,4544400,GameStop
2017-08-07,455.25501108169556,461.8950047492981,452.97249841690063,460.02750158309937,5110400,GameStop
2017-08-08,460.65001583099365,464.177517414093,454.4249920845032,455.25501108169556,5690000,GameStop
2017-08-09,451.3125,458.990017414093,448.615017414093,458.15999841690063,6014000,GameStop
2017-08-10,454.63249683380127,454.63249683380127,445.2949810028076,445.5024857521057,6085200,GameStop
2017-08-11,440.7299952507019,452.97249841690063,437.20249366760254,451.5200047492981,6477200,GameStop
2017-08-14,455.46251583099365,456.2924952507019,450.6899857521057,453.3875079154968,6135600,GameStop
2017-08-15,450.27501583099365,451.7275094985962,431.1850142478943,434.29750633239746,15553600,GameStop
2017-08-16,438.240017414093,445.9174952507019,437.40999841690063,443.8424873352051,9757600,GameStop
2017-08-17,443.427517414093,449.44499683380127,435.75,437.8250079154968,7758400,GameStop
2017-08-18,436.78748416900635,442.59749841690063,435.1274857521057,440.3149857521057,8494000,GameStop
2017-08-21,439.06999683380127,443.2200126647949,435.1274857521057,435.3349905014038,6532400,GameStop
2017-08-22,438.240017414093,450.06751108169556,437.61750316619873,449.0299873352051,9895200,GameStop
2017-08-23,447.99250316619873,452.76499366760254,440.1074810028076,445.7099905014038,9731600,GameStop
2017-08-24,451.3125,458.990017414093,449.2374920845032,451.9350142478943,16938400,GameStop
2017-08-25,412.9249920845032,413.75501108169556,388.4399857521057,402.5499920845032,82002800,GameStop
2017-08-28,402.75749683380127,408.77501583099365,393.4199810028076,397.3624920845032,20913600,GameStop
2017-08-29,392.79750633239746,395.70249366760254,386.7799873352051,389.0625,18670800,GameStop
2017-08-30,389.0625,393.6274857521057,387.61000633239746,389.8925189971924,8840400,GameStop
2017-08-31,390.72249841690063,391.552517414093,383.2524857521057,383.875,10518400,GameStop
2017-09-01,385.9500079154968,391.759982585907,385.9500079154968,387.40250158309937,9377200,GameStop
2017-09-05,387.81751108169556,393.4199810028076,385.11998891830444,393.00501108169556,10584000,GameStop
2017-09-06,394.25,401.5125079154968,394.0424952507019,401.30500316619873,11683200,GameStop
2017-09-07,394.6650094985962,401.30500316619873,390.30748891830444,391.1375079154968,11212000,GameStop
2017-09-08,391.1375079154968,398.19251108169556,388.8549952507019,397.3624920845032,8876800,GameStop
2017-09-11,398.6074810028076,403.58751583099365,396.947482585907,398.40001583099365,8818400,GameStop
2017-09-12,399.6450047492981,413.75501108169556,398.6074810028076,405.2475142478943,13388000,GameStop
2017-09-13,406.7000079154968,415.8300189971924,405.66248416900635,415.4150094985962,7023600,GameStop
2017-09-14,416.24498891830444,421.22498416900635,412.7174873352051,416.65999841690063,7686800,GameStop
2017-09-15,416.45249366760254,424.13001108169556,415.0,421.0175189971924,10021600,GameStop
2017-09-18,423.0924873352051,428.072482585907,417.0750079154968,418.52750158309937,8383600,GameStop
2017-09-19,418.52750158309937,420.3950047492981,413.34000158309937,418.94251108169556,5441200,GameStop
2017-09-20,417.697482585907,418.73500633239746,415.2075047492981,417.0750079154968,4860000,GameStop
2017-09-21,415.0,418.94251108169556,412.302517414093,412.7174873352051,5662000,GameStop
2017-09-22,412.302517414093,415.8300189971924,412.0950126647949,415.2075047492981,4003600,GameStop
2017-09-25,415.6225142478943,424.7524857521057,415.2075047492981,424.13001108169556,4635200,GameStop
2017-09-26,426.41248416900635,430.9775094985962,422.05500316619873,428.4874920845032,8520400,GameStop
2017-09-27,431.1850142478943,435.1274857521057,425.375,432.6375079154968,8193600,GameStop
2017-09-28,431.80748891830444,434.29750633239746,427.6575126647949,431.3925189971924,6883600,GameStop
2017-09-29,431.59998416900635,432.6375079154968,425.7900094985962,428.69499683380127,6262800,GameStop
2017-10-02,428.4874920845032,429.11000633239746,422.2625079154968,424.7524857521057,6238800,GameStop
2017-10-03,425.375,425.5825047492981,416.86750316619873,419.3574810028076,5561200,GameStop
2017-10-04,416.86750316619873,421.0175189971924,415.6225142478943,420.1875,4735200,GameStop
2017-10-05,421.22498416900635,425.9975142478943,419.5649857521057,425.7900094985962,4584000,GameStop
2017-10-06,423.50749683380127,425.1674952507019,415.4150094985962,415.4150094985962,6607200,GameStop
2017-10-09,416.45249366760254,420.1875,414.7924952507019,418.1124920845032,7199600,GameStop
2017-10-10,418.94251108169556,421.0175189971924,413.96251583099365,419.7724905014038,7053200,GameStop
2017-10-11,419.5649857521057,419.5649857521057,403.7949810028076,406.49250316619873,9236000,GameStop
2017-10-12,406.49250316619873,408.56751108169556,400.88999366760254,404.625,7103200,GameStop
2017-10-13,407.5299873352051,410.2275094985962,404.8325047492981,408.9824810028076,4371600,GameStop
2017-10-16,408.56751108169556,408.77501583099365,398.40001583099365,402.75749683380127,6058800,GameStop
2017-10-17,403.7949810028076,408.77501583099365,401.5125079154968,407.94499683380127,5004400,GameStop
2017-10-18,409.1899857521057,416.86750316619873,407.115017414093,416.03748416900635,7648800,GameStop
2017-10-19,415.2075047492981,418.1124920845032,413.54750633239746,416.03748416900635,5086400,GameStop
2017-10-20,417.697482585907,421.63999366760254,415.8300189971924,417.697482585907,6760800,GameStop
2017-10-23,417.9049873352051,426.41248416900635,417.9049873352051,420.8100142478943,6814400,GameStop
2017-10-24,423.71500158309937,424.9599905014038,413.75501108169556,414.1699810028076,6804800,GameStop
