Date,Open,High,Low,Close,Adj Close,Volume,Returns,NAV,AUM,Expense Ratio,Volatility
2010-01-28,7396.299774169923,7396.299774169923,7396.299774169923,7396.299774169923,77.32353210449219,0,-1.1765557066164667,77.32353210449219,100000000,0.1,
2010-01-29,7323.780090332031,7323.780090332031,7323.780090332031,7323.780090332031,76.56538391113281,0,-0.980488310253136,76.56538391113281,100000000,0.1,
2010-02-01,7428.119796752929,7428.119796752929,7428.119796752929,7428.119796752929,77.65618896484375,0,1.4246713044330894,77.65618896484375,100000000,0.1,
2010-02-02,7524.320022583008,7524.320022583008,7524.320022583008,7524.320022583008,78.66191101074219,0,1.2950958053758566,78.66191101074219,100000000,0.1,
2010-02-03,7485.840270996094,7485.840270996094,7485.840270996094,7485.840270996094,78.25961303710938,0,-0.511426646598856,78.25961303710938,100000000,0.1,
2010-02-04,7252.740158081056,7252.740158081056,7252.740158081056,7252.740158081056,75.82270050048828,0,-3.113882681052293,75.82270050048828,100000000,0.1,
2010-02-05,7273.460067749023,7273.460067749023,7273.460067749023,7273.460067749023,76.03931427001953,0,0.2856845879946723,76.03931427001953,100000000,0.1,
2010-02-08,7211.299774169923,7211.299774169923,7211.299774169923,7211.299774169923,75.38946533203125,0,-0.8546223019326948,75.38946533203125,100000000,0.1,
2010-02-09,7306.020248413086,7306.020248413086,7306.020248413086,7306.020248413086,76.37971496582031,0,1.313511946832091,76.37971496582031,100000000,0.1,
2010-02-10,7291.219909667969,7291.219909667969,7291.219909667969,7291.219909667969,76.22498321533203,0,-0.2025822570266511,76.22498321533203,100000000,0.1,
2010-02-11,7363.0,7363.0,7363.0,7363.0,76.97537231445312,0,0.9844398351670058,76.97537231445312,100000000,0.1,
2010-02-12,7344.5,7344.5,7344.5,7344.5,76.78199005126953,0,-0.251226148531769,76.78199005126953,100000000,0.1,
2010-02-16,7477.700225830077,7477.700225830077,7477.700225830077,7477.700225830077,78.17450714111328,0,1.8135985911721384,78.17450714111328,100000000,0.1,
2010-02-17,7511.0,7511.0,7511.0,7511.0,78.52262878417969,0,0.4453135117794993,78.52262878417969,100000000,0.1,1.1420714961030245
2010-02-18,7560.579864501954,7560.579864501954,7560.579864501954,7560.579864501954,79.04096984863281,0,0.6601168000600177,79.04096984863281,100000000,0.1,1.1480572716050836
2010-02-19,7578.340270996094,7578.340270996094,7578.340270996094,7578.340270996094,79.22663116455078,0,0.2348925073585528,79.22663116455078,100000000,0.1,1.1489962635471866
2010-02-22,7570.200225830077,7570.200225830077,7570.200225830077,7570.200225830077,79.14154052734375,0,-0.1074015592437582,79.14154052734375,100000000,0.1,1.1455719334768582
2010-02-23,7479.179977416992,7479.179977416992,7479.179977416992,7479.179977416992,78.1899642944336,0,-1.2023726434556623,78.1899642944336,100000000,0.1,1.1609282481990588
2010-02-24,7553.179977416992,7553.179977416992,7553.179977416992,7553.179977416992,78.96358489990234,0,0.9894116367102912,78.96358489990234,100000000,0.1,1.1778791098667225
2010-02-25,7539.119796752929,7539.119796752929,7539.119796752929,7539.119796752929,78.81661224365234,0,-0.1861271324450464,78.81661224365234,100000000,0.1,1.1675985039926566
2010-02-26,7550.219909667969,7550.219909667969,7550.219909667969,7550.219909667969,78.9326400756836,0,0.1472124070399871,78.9326400756836,100000000,0.1,1.1554738296561644
2010-03-01,7626.439819335938,7626.439819335938,7626.439819335938,7626.439819335938,79.72945404052734,0,1.0094860175457576,79.72945404052734,100000000,0.1,1.1717948988836986
2010-03-02,7644.200225830077,7644.200225830077,7644.200225830077,7644.200225830077,79.91514587402344,0,0.232902427002335,79.91514587402344,100000000,0.1,1.1577127691381262
2010-03-03,7648.640045166016,7648.640045166016,7648.640045166016,7648.640045166016,79.96154022216797,0,0.0580545122418563,79.96154022216797,100000000,0.1,1.13250169763712
2010-03-04,7677.5,7677.5,7677.5,7677.5,80.26329803466797,0,0.377378689381902,80.26329803466797,100000000,0.1,1.1202035067648843
2010-03-05,7785.539932250977,7785.539932250977,7785.539932250977,7785.539932250977,81.39277648925781,0,1.4072166011693144,81.39277648925781,100000000,0.1,1.0928797179619485
2010-03-08,7785.539932250977,7785.539932250977,7785.539932250977,7785.539932250977,81.39277648925781,0,0.0,81.39277648925781,100000000,0.1,1.0035300477364006
2010-03-09,7798.859954833984,7798.859954833984,7798.859954833984,7798.859954833984,81.53202056884766,0,0.1710767043414662,81.53202056884766,100000000,0.1,1.0019097468434623
2010-03-10,7835.119796752929,7835.119796752929,7835.119796752929,7835.119796752929,81.91108703613281,0,0.4649295634284733,81.91108703613281,100000000,0.1,0.9978148713922697
2010-03-11,7868.420135498046,7868.420135498046,7868.420135498046,7868.420135498046,82.25923156738281,0,0.425027360577479,82.25923156738281,100000000,0.1,0.9971003199576152
2010-03-12,7866.939819335938,7866.939819335938,7866.939819335938,7866.939819335938,82.2437515258789,0,-0.018818606992732,82.2437515258789,100000000,0.1,0.9650032610778952
2010-03-15,7870.640045166016,7870.640045166016,7870.640045166016,7870.640045166016,82.2824478149414,0,0.0470507343653059,82.2824478149414,100000000,0.1,0.939167726252026
2010-03-16,7932.799774169923,7932.799774169923,7932.799774169923,7932.799774169923,82.93228912353516,0,0.7897690526359691,82.93228912353516,100000000,0.1,0.918587272249062
2010-03-17,7979.420135498046,7979.420135498046,7979.420135498046,7979.420135498046,83.41966247558594,0,0.5876762322631679,83.41966247558594,100000000,0.1,0.8990001955807624
2010-03-18,7976.460067749023,7976.460067749023,7976.460067749023,7976.460067749023,83.38873291015625,0,-0.0370770685373389,83.38873291015625,100000000,0.1,0.8901866123768885
2010-03-19,7935.759841918944,7935.759841918944,7935.759841918944,7935.759841918944,82.96322631835938,0,-0.5102686861249262,82.96322631835938,100000000,0.1,0.6484875255858482
2010-03-22,7976.460067749023,7976.460067749023,7976.460067749023,7976.460067749023,83.38873291015625,0,0.5128857816643517,83.38873291015625,100000000,0.1,0.6496103899674694
2010-03-23,8034.920135498046,8034.920135498046,8034.920135498046,8034.920135498046,83.99987030029297,0,0.7328776548207738,83.99987030029297,100000000,0.1,0.6152133739582355
2010-03-24,7990.520248413086,7990.520248413086,7990.520248413086,7990.520248413086,83.53570556640625,0,-0.5525779173555456,83.53570556640625,100000000,0.1,0.6101085511365079
2010-03-25,7977.200225830077,7977.200225830077,7977.200225830077,7977.200225830077,83.39644622802734,0,-0.1667063651820122,83.39644622802734,100000000,0.1,0.6091222967242687
2010-03-26,7983.119796752929,7983.119796752929,7983.119796752929,7983.119796752929,83.4583511352539,0,0.0742296704793643,83.4583511352539,100000000,0.1,0.5964935436386817
2010-03-29,7997.179977416992,7997.179977416992,7997.179977416992,7997.179977416992,83.94535064697266,0,0.5835240034032241,83.94535064697266,100000000,0.1,0.5907045717882217
2010-03-30,7998.659729003906,7998.659729003906,7998.659729003906,7998.659729003906,83.96090698242188,0,0.0185315033284449,83.96090698242188,100000000,0.1,0.5185476720205268
2010-03-31,7972.020248413086,7972.020248413086,7972.020248413086,7972.020248413086,83.68128204345703,0,-0.3330418274583246,83.68128204345703,100000000,0.1,0.5272987792514442
2010-04-01,8031.960067749023,8031.960067749023,8031.960067749023,8031.960067749023,84.3104476928711,0,0.7518594768747944,84.3104476928711,100000000,0.1,0.5302351516604822
2010-04-05,8095.600112915039,8095.600112915039,8095.600112915039,8095.600112915039,84.9784927368164,0,0.7923632980563644,84.9784927368164,100000000,0.1,0.5405618399768622
2010-04-06,8109.659729003906,8109.659729003906,8109.659729003906,8109.659729003906,85.12606811523438,0,0.173662033374744,85.12606811523438,100000000,0.1,0.5368402542099675
2010-04-07,8065.259841918944,8065.259841918944,8065.259841918944,8065.259841918944,84.66000366210938,0,-0.5474990956872205,84.66000366210938,100000000,0.1,0.4869691244461605
2010-04-08,8092.640045166016,8092.640045166016,8092.640045166016,8092.640045166016,84.94740295410156,0,0.3394746982757546,84.94740295410156,100000000,0.1,0.4677780479923104
2010-04-09,8146.659729003906,8146.659729003906,8146.659729003906,8146.659729003906,85.51444244384766,0,0.6675183349071689,85.51444244384766,100000000,0.1,0.4666207947355756
2010-04-12,8161.460067749023,8161.460067749023,8161.460067749023,8161.460067749023,85.66980743408203,0,0.1816827494798945,85.66980743408203,100000000,0.1,0.4663419900522848
2010-04-13,8167.380203247071,8167.380203247071,8167.380203247071,8167.380203247071,85.73194122314453,0,0.072527055824545,85.73194122314453,100000000,0.1,0.4463639708362237
2010-04-14,8258.399887084961,8258.399887084961,8258.399887084961,8258.399887084961,86.68736267089844,0,1.114428804623846,86.68736267089844,100000000,0.1,0.4738325121719125
2010-04-15,8265.799774169924,8265.799774169924,8265.799774169924,8265.799774169924,86.76506805419922,0,0.0896386519402936,86.76506805419922,100000000,0.1,0.4733742629093344
2010-04-16,8132.600112915039,8132.600112915039,8132.600112915039,8132.600112915039,85.3668441772461,0,-1.6115055382423082,85.3668441772461,100000000,0.1,0.5845595945665175
2010-04-19,8168.859954833984,8168.859954833984,8168.859954833984,8168.859954833984,85.74748992919922,0,0.4458941356234147,85.74748992919922,100000000,0.1,0.5412630032973816
2010-04-20,8234.719909667969,8234.719909667969,8234.719909667969,8234.719909667969,86.43880462646484,0,0.8062214973714621,86.43880462646484,100000000,0.1,0.5521638255313546
2010-04-21,8226.579864501955,8226.579864501955,8226.579864501955,8226.579864501955,86.35335540771484,0,-0.0988551601555087,86.35335540771484,100000000,0.1,0.5548807565513016
2010-04-22,8245.820022583008,8245.820022583008,8245.820022583008,8245.820022583008,86.5553207397461,0,0.233882436968047,86.5553207397461,100000000,0.1,0.5525775571204036
2010-04-23,8304.280090332031,8304.280090332031,8304.280090332031,8304.280090332031,87.16893768310547,0,0.7089303558869497,87.16893768310547,100000000,0.1,0.5592127427355974
2010-04-26,8268.759841918943,8268.759841918943,8268.759841918943,8268.759841918943,86.79610443115234,0,-0.4277134285019301,86.79610443115234,100000000,0.1,0.5694910421339802
2010-04-27,8074.880203247071,8074.880203247071,8074.880203247071,8074.880203247071,84.76099395751953,0,-2.3447025496945995,84.76099395751953,100000000,0.1,0.7329046056799902
2010-04-28,8128.899887084961,8128.899887084961,8128.899887084961,8128.899887084961,85.32801818847656,0,0.6689683597165041,85.32801818847656,100000000,0.1,0.7293163183003105
2010-04-29,8234.719909667969,8234.719909667969,8234.719909667969,8234.719909667969,86.43880462646484,0,1.3017839410435217,86.43880462646484,100000000,0.1,0.7569928742545624
2010-04-30,8097.820022583008,8097.820022583008,8097.820022583008,8097.820022583008,85.00176239013672,0,-1.6624966559152798,85.00176239013672,100000000,0.1,0.8239329344299905
2010-05-03,8203.640045166016,8203.640045166016,8203.640045166016,8203.640045166016,86.11257934570312,0,1.3068163816039924,86.11257934570312,100000000,0.1,0.8464994076673875
2010-05-04,8008.280090332031,8008.280090332031,8008.280090332031,8008.280090332031,84.06188201904297,0,-2.381414355767386,84.06188201904297,100000000,0.1,0.9586024247969824
2010-05-05,7957.960067749023,7957.960067749023,7957.960067749023,7957.960067749023,83.53367614746094,0,-0.6283536115243904,83.53367614746094,100000000,0.1,0.9564615641951336
2010-05-06,7701.920135498046,7701.920135498046,7701.920135498046,7701.920135498046,80.84608459472656,0,-3.2173749279153063,80.84608459472656,100000000,0.1,1.1182508294348026
2010-05-07,7583.520248413086,7583.520248413086,7583.520248413086,7583.520248413086,79.6032485961914,0,-1.5372865671422042,79.6032485961914,100000000,0.1,1.1485339004819757
2010-05-10,7917.259841918944,7917.259841918944,7917.259841918944,7917.259841918944,83.10645294189453,0,4.400830879998452,83.10645294189453,100000000,0.1,1.4176054059541592
2010-05-11,7892.100112915039,7892.100112915039,7892.100112915039,7892.100112915039,82.84236145019531,0,-0.3177749529075235,82.84236145019531,100000000,0.1,1.4142627721840706
2010-05-12,8003.100112915039,8003.100112915039,8003.100112915039,8003.100112915039,84.00749206542969,0,1.4064430260535945,84.00749206542969,100000000,0.1,1.438547475209904
2010-05-13,7906.899887084961,7906.899887084961,7906.899887084961,7906.899887084961,82.99769592285156,0,-1.2020310543155333,82.99769592285156,100000000,0.1,1.45439283952937
2010-05-14,7758.159729003906,7758.159729003906,7758.159729003906,7758.159729003906,81.43640899658203,0,-1.8811208057158413,81.43640899658203,100000000,0.1,1.4854988277051069
2010-05-17,7767.780090332031,7767.780090332031,7767.780090332031,7767.780090332031,81.53742218017578,0,0.1240393392075933,81.53742218017578,100000000,0.1,1.4765633061183805
2010-05-18,7659.0,7659.0,7659.0,7659.0,80.39556121826172,0,-1.4004133701833954,80.39556121826172,100000000,0.1,1.4933757757370392
2010-05-19,7620.520248413086,7620.520248413086,7620.520248413086,7620.520248413086,79.99163055419922,0,-0.5024290619302874,79.99163055419922,100000000,0.1,1.4930155848164703
2010-05-20,7323.780090332031,7323.780090332031,7323.780090332031,7323.780090332031,76.87676239013672,0,-3.8939925870769554,76.87676239013672,100000000,0.1,1.635658085844222
2010-05-21,7434.039932250977,7434.039932250977,7434.039932250977,7434.039932250977,78.03418731689453,0,1.5055588851206725,78.03418731689453,100000000,0.1,1.6600661515748336
2010-05-24,7337.840270996094,7337.840270996094,7337.840270996094,7337.840270996094,77.02437591552734,0,-1.294062815399577,77.02437591552734,100000000,0.1,1.6674150459428114
2010-05-25,7340.799774169923,7340.799774169923,7340.799774169923,7340.799774169923,77.0554428100586,0,0.0403338477747983,77.0554428100586,100000000,0.1,1.6671503918453012
2010-05-26,7300.100112915039,7300.100112915039,7300.100112915039,7300.100112915039,76.62822723388672,0,-0.5544262164905889,76.62822723388672,100000000,0.1,1.6445813711567718
2010-05-27,7542.820022583008,7542.820022583008,7542.820022583008,7542.820022583008,79.17599487304688,0,3.3248422038836933,79.17599487304688,100000000,0.1,1.7782461549852873
2010-05-28,7450.320022583008,7450.320022583008,7450.320022583008,7450.320022583008,78.20504760742188,0,-1.2263152072567562,78.20504760742188,100000000,0.1,1.7697409549656735
2010-06-01,7322.299774169923,7322.299774169923,7322.299774169923,7322.299774169923,76.86125946044922,0,-1.7182882538711364,76.86125946044922,100000000,0.1,1.7833338585493992
2010-06-02,7512.479751586914,7512.479751586914,7512.479751586914,7512.479751586914,78.85753631591797,0,2.5972471300655497,78.85753631591797,100000000,0.1,1.8519875004965884
2010-06-03,7543.560180664062,7543.560180664062,7543.560180664062,7543.560180664062,79.18379211425781,0,0.4137281147521543,79.18379211425781,100000000,0.1,1.8561618322965927
2010-06-04,7283.820022583008,7283.820022583008,7283.820022583008,7283.820022583008,76.45735168457031,0,-3.4431799196398605,76.45735168457031,100000000,0.1,1.9410743943262605
2010-06-07,7186.140045166016,7186.140045166016,7186.140045166016,7186.140045166016,75.43199920654297,0,-1.3410776798253532,75.43199920654297,100000000,0.1,1.936971038223707
2010-06-08,7266.060180664062,7266.060180664062,7266.060180664062,7266.060180664062,76.27091979980469,0,1.112154791184361,76.27091979980469,100000000,0.1,1.9582191490112608
2010-06-09,7223.140045166016,7223.140045166016,7223.140045166016,7223.140045166016,75.82038116455078,0,-0.5907082757576232,75.82038116455078,100000000,0.1,1.924400675219024
2010-06-10,7436.259841918944,7436.259841918944,7436.259841918944,7436.259841918944,78.05747985839844,0,2.9505241987540787,78.05747985839844,100000000,0.1,2.0093879403637667
2010-06-11,7471.039932250977,7471.039932250977,7471.039932250977,7471.039932250977,78.42254638671875,0,0.4676893604335763,78.42254638671875,100000000,0.1,1.9924898351350415
2010-06-14,7457.719909667969,7457.719909667969,7457.719909667969,7457.719909667969,78.28274536132812,0,-0.178266368323765,78.28274536132812,100000000,0.1,1.975972489821872
2010-06-15,7633.100112915039,7633.100112915039,7633.100112915039,7633.100112915039,80.12364196777344,0,2.3515994462742995,80.12364196777344,100000000,0.1,2.0133077461352293
2010-06-16,7629.399887084961,7629.399887084961,7629.399887084961,7629.399887084961,80.08485412597656,0,-0.0484099834259565,80.08485412597656,100000000,0.1,1.9715846829935533
2010-06-17,7639.759841918944,7639.759841918944,7639.759841918944,7639.759841918944,80.19357299804688,0,0.1357545983655006,80.19357299804688,100000000,0.1,1.9700291417649012
2010-06-18,7650.119796752929,7650.119796752929,7650.119796752929,7650.119796752929,80.30231475830078,0,0.1355990962724096,80.30231475830078,100000000,0.1,1.8811918166562136
2010-06-21,7620.520248413086,7620.520248413086,7620.520248413086,7620.520248413086,79.99163055419922,0,-0.386893211032191,79.99163055419922,100000000,0.1,1.860500992039844
2010-06-22,7499.159729003906,7499.159729003906,7499.159729003906,7499.159729003906,78.71771240234375,0,-1.5925643008268375,78.71771240234375,100000000,0.1,1.6891988600615575
2010-06-23,7476.960067749023,7476.960067749023,7476.960067749023,7476.960067749023,78.48467254638672,0,-0.2960450054314445,78.48467254638672,100000000,0.1,1.6891365832188223
2010-06-24,7351.159729003906,7351.159729003906,7351.159729003906,7351.159729003906,77.1641845703125,0,-1.6824787990212586,77.1641845703125,100000000,0.1,1.684108303009177
2010-06-25,7371.880203247071,7371.880203247071,7371.880203247071,7371.880203247071,77.38168334960938,0,0.2818649357963387,77.38168334960938,100000000,0.1,1.6775420112764168
2010-06-28,7320.820022583008,7320.820022583008,7320.820022583008,7320.820022583008,77.23802185058594,0,-0.1856531065295819,77.23802185058594,100000000,0.1,1.647936490732074
2010-06-29,7094.380203247071,7094.380203247071,7094.380203247071,7094.380203247071,74.8489990234375,0,-3.0930657853588173,74.8489990234375,100000000,0.1,1.7311759205850652
2010-06-30,7023.340270996094,7023.340270996094,7023.340270996094,7023.340270996094,74.0995101928711,0,-1.0013344738674657,74.0995101928711,100000000,0.1,1.7237103273857413
2010-07-01,7001.140045166016,7001.140045166016,7001.140045166016,7001.140045166016,73.865234375,0,-0.3161637874006251,73.865234375,100000000,0.1,1.7231314559351654
2010-07-02,6968.579864501954,6968.579864501954,6968.579864501954,6968.579864501954,73.5217514038086,0,-0.465013039080886,73.5217514038086,100000000,0.1,1.5810063061060269
2010-07-06,7005.579864501954,7005.579864501954,7005.579864501954,7005.579864501954,73.9121322631836,0,0.5309732860291794,73.9121322631836,100000000,0.1,1.55591437497643
2010-07-07,7229.060180664062,7229.060180664062,7229.060180664062,7229.060180664062,76.26993560791016,0,3.19000855817686,76.26993560791016,100000000,0.1,1.6562592650680632
2010-07-08,7297.140045166016,7297.140045166016,7297.140045166016,7297.140045166016,76.98820495605469,0,0.941746367581886,76.98820495605469,100000000,0.1,1.665534309886867
2010-07-09,7349.679977416992,7349.679977416992,7349.679977416992,7349.679977416992,77.54254913330078,0,0.7200378000273178,77.54254913330078,100000000,0.1,1.6668821785208563
2010-07-12,7354.859954833984,7354.859954833984,7354.859954833984,7354.859954833984,77.5971450805664,0,0.0704077282419168,77.5971450805664,100000000,0.1,1.5482841499722753
2010-07-13,7468.820022583008,7468.820022583008,7468.820022583008,7468.820022583008,78.79947662353516,0,1.5494533229546192,78.79947662353516,100000000,0.1,1.558810059781361
2010-07-14,7467.340270996094,7467.340270996094,7467.340270996094,7467.340270996094,78.78385925292969,0,-0.0198191298656502,78.78385925292969,100000000,0.1,1.5233000351824004
2010-07-15,7476.219909667969,7476.219909667969,7476.219909667969,7476.219909667969,78.87757873535156,0,0.1189577196529567,78.87757873535156,100000000,0.1,1.4481918513474268
2010-07-16,7261.619796752929,7261.619796752929,7261.619796752929,7261.619796752929,76.61344909667969,0,-2.8704350145792867,76.61344909667969,100000000,0.1,1.5380400097409443
2010-07-19,7304.539932250977,7304.539932250977,7304.539932250977,7304.539932250977,77.0662612915039,0,0.5910348641957164,77.0662612915039,100000000,0.1,1.4062342099167149
2010-07-20,7388.159729003906,7388.159729003906,7388.159729003906,7388.159729003906,77.94850158691406,0,1.1447814914403054,77.94850158691406,100000000,0.1,1.3954907109497452
2010-07-21,7294.179977416992,7294.179977416992,7294.179977416992,7294.179977416992,76.95695495605469,0,-1.2720534848944864,76.95695495605469,100000000,0.1,1.4048309455435462
2010-07-22,7459.200225830077,7459.200225830077,7459.200225830077,7459.200225830077,78.69800567626953,0,2.262369556083721,78.69800567626953,100000000,0.1,1.4563329155959168
2010-07-23,7520.619796752929,7520.619796752929,7520.619796752929,7520.619796752929,79.34600830078125,0,0.8234041243399881,79.34600830078125,100000000,0.1,1.3633121533259691
2010-07-26,7604.240158081056,7604.240158081056,7604.240158081056,7604.240158081056,80.22824096679688,0,1.111880338921778,80.22824096679688,100000000,0.1,1.3749203558127014
2010-07-27,7596.840270996094,7596.840270996094,7596.840270996094,7596.840270996094,80.15016174316406,0,-0.0973213704948738,80.15016174316406,100000000,0.1,1.374465137409957
2010-07-28,7544.299774169923,7544.299774169923,7544.299774169923,7544.299774169923,79.59584045410156,0,-0.691603456570411,79.59584045410156,100000000,0.1,1.3125281948325258
2010-07-29,7513.960067749023,7513.960067749023,7513.960067749023,7513.960067749023,79.27572631835938,0,-0.4021744527300752,79.27572631835938,100000000,0.1,1.3144386959964671
2010-07-30,7514.700225830077,7514.700225830077,7514.700225830077,7514.700225830077,79.28356170654297,0,0.0098837166778276,79.28356170654297,100000000,0.1,1.3141071418276928
2010-08-02,7680.460067749023,7680.460067749023,7680.460067749023,7680.460067749023,81.03240203857422,0,2.205804449734905,81.03240203857422,100000000,0.1,1.3759841564979118
2010-08-03,7643.460067749023,7643.460067749023,7643.460067749023,7643.460067749023,80.64200592041016,0,-0.4817777930095412,80.64200592041016,100000000,0.1,1.3771062506386111
2010-08-04,7692.299774169923,7692.299774169923,7692.299774169923,7692.299774169923,81.1573257446289,0,0.6390215847648317,81.1573257446289,100000000,0.1,1.3460143179977
2010-08-05,7682.679977416992,7682.679977416992,7682.679977416992,7682.679977416992,81.05580139160156,0,-0.1250957348530756,81.05580139160156,100000000,0.1,1.34459473316397
2010-08-06,7655.299774169923,7655.299774169923,7655.299774169923,7655.299774169923,80.7669448852539,0,-0.3563674670886474,80.7669448852539,100000000,0.1,1.3046260584455556
2010-08-09,7696.740158081056,7696.740158081056,7696.740158081056,7696.740158081056,81.20414733886719,0,0.5413135958459492,81.20414733886719,100000000,0.1,1.306317445308416
2010-08-10,7651.600112915039,7651.600112915039,7651.600112915039,7651.600112915039,80.7279281616211,0,-0.5864468661419653,80.7279281616211,100000000,0.1,1.312107345581121
2010-08-11,7439.219909667969,7439.219909667969,7439.219909667969,7439.219909667969,78.48719787597656,0,-2.775656872004051,78.48719787597656,100000000,0.1,1.2860274416590711
2010-08-12,7400.0,7400.0,7400.0,7400.0,78.07343292236328,0,-0.5271750869066616,78.07343292236328,100000000,0.1,1.2740398447458217
2010-08-13,7370.399887084961,7370.399887084961,7370.399887084961,7370.399887084961,77.76111602783203,0,-0.4000296680201298,77.76111602783203,100000000,0.1,1.2752623449370977
2010-08-16,7371.880203247071,7371.880203247071,7371.880203247071,7371.880203247071,77.77674102783203,0,0.0200935902133991,77.77674102783203,100000000,0.1,1.2698744798608077
2010-08-17,7463.640045166016,7463.640045166016,7463.640045166016,7463.640045166016,78.74483489990234,0,1.2447087127549938,78.74483489990234,100000000,0.1,1.2829943474044336
2010-08-18,7476.219909667969,7476.219909667969,7476.219909667969,7476.219909667969,78.87757873535156,0,0.1685746571415958,78.87757873535156,100000000,0.1,1.1538438332235026
2010-08-19,7349.679977416992,7349.679977416992,7349.679977416992,7349.679977416992,77.54254913330078,0,-1.6925337002674068,77.54254913330078,100000000,0.1,1.1887482306921675
2010-08-20,7322.299774169923,7322.299774169923,7322.299774169923,7322.299774169923,77.2536392211914,0,-0.3725824277619805,77.2536392211914,100000000,0.1,1.183629243984679
2010-08-23,7292.700225830077,7292.700225830077,7292.700225830077,7292.700225830077,76.94136047363281,0,-0.4042252904934096,76.94136047363281,100000000,0.1,1.1857478274173825
2010-08-24,7187.619796752929,7187.619796752929,7187.619796752929,7187.619796752929,75.83269500732422,0,-1.440922618841034,75.83269500732422,100000000,0.1,1.1747769193847453
2010-08-25,7212.039932250977,7212.039932250977,7212.039932250977,7212.039932250977,76.09036254882812,0,0.3397842335407075,76.09036254882812,100000000,0.1,1.1776774754214638
2010-08-26,7156.539932250977,7156.539932250977,7156.539932250977,7156.539932250977,75.5047836303711,0,-0.769583556762865,75.5047836303711,100000000,0.1,1.182904202923063
2010-08-27,7277.159729003906,7277.159729003906,7277.159729003906,7277.159729003906,76.77741241455078,0,1.6854942468410572,76.77741241455078,100000000,0.1,1.1103392046049212
2010-08-30,7171.340270996094,7171.340270996094,7171.340270996094,7171.340270996094,75.66094970703125,0,-1.4541551641403585,75.66094970703125,100000000,0.1,1.1361169343228563
2010-08-31,7174.299774169923,7174.299774169923,7174.299774169923,7174.299774169923,75.69215393066406,0,0.0412421781032845,75.69215393066406,100000000,0.1,1.1135697800692523
2010-09-01,7386.679977416992,7386.679977416992,7386.679977416992,7386.679977416992,77.93285369873047,0,2.960280097351897,77.93285369873047,100000000,0.1,1.221739847250955
2010-09-02,7454.759841918944,7454.759841918944,7454.759841918944,7454.759841918944,78.65118408203125,0,0.9217298600121548,78.65118408203125,100000000,0.1,1.161005746354563
2010-09-03,7553.179977416992,7553.179977416992,7553.179977416992,7553.179977416992,79.68953704833984,0,1.320200043302111,79.68953704833984,100000000,0.1,1.1765278114205333
2010-09-07,7467.340270996094,7467.340270996094,7467.340270996094,7467.340270996094,78.78385925292969,0,-1.1365077887963817,78.78385925292969,100000000,0.1,1.17625886804734
